%Time	%Bend 1	%Bend 2	%Bend 3	%Bend 4	%Bend 5	%Bend 6	%Bend 7	%Bend 8	%Bend 9	%Bend 10	%Bend 11	
90.451	19.728	29.9816	9.4008	-11.9537	-26.785	-21.8251	-21.0923	11.3099	34.2157	36.1305	21.4721	
90.5064	17.8189	29.9816	10.1915	-7.5285	-27.4835	-20.6453	-26.2948	12.7244	30.9638	34.2611	26.5934	
90.5627	19.2323	24.8293	16.0976	-4.9377	-27.4201	-20.9245	-27.2553	7.7336	28.3515	38.6598	28.5065	
90.6168	9.5772	29.5666	15.0685	-3.5436	-21.8926	-26.452	-23.54	2.0671	25.1814	39.3824	30.9638	
90.6729	-6.0561	28.0725	16.5637	2.5114	-19.1988	-27.9487	-25.1814	-4.2549	27.0239	35.8886	33.1182	
90.7297	7.271	22.8337	19.29	0.93481	-12.4597	-30.5988	-25.7427	-7.7336	24.8804	36.8699	31.8536	
90.7849	14.2575	22.7436	21.8926	2.5114	-13.6713	-27.4201	-29.524	-5.3483	18.9448	35.2176	37.2782	
90.8349	23.6515	26.452	19.3018	5.1022	-11.0171	-24.8205	-32.8114	-10.8767	22.5068	29.7773	38.9438	
90.9517	32.1063	28.2497	21.3857	4.2795	-4.2795	-26.7297	-34.2157	-11.3099	15.124	30.4016	41.5032	
91.0069	33.7415	29.2753	21.5226	8.4089	-5.1022	-24.8293	-33.0558	-15.124	13.1575	27.207	47.1459	
91.0628	16.4811	30.4016	21.5686	11.0171	-5.1022	-19.4256	-36.7461	-16.8375	11.3099	25.71	44.3069	
91.1177	-3.6604	28.3008	24.4644	15.0685	-6.1344	-13.9729	-36.4164	-22.6199	9.4623	21.5014	41.1824	
91.1742	-7.2439	25.0462	26.7712	16.8317	-2.5114	-13.8497	-39.1304	-22.6199	7.7336	25.7427	33.5846	
91.2288	1.4788e-06	23.1986	24.404	16.6875	0	-10.7593	-36.2893	-26.4038	3.2562	20.8376	35.5499	
91.2841	16.5873	24.014	20.2311	19.3018	5.1022	-8.4089	-41.151	-22.769	-2.0671	21.1651	28.5672	
91.4761	-27.1497	-9.3416	13.1222	26.6211	21.5686	12.0494	-6.1344	-24.8293	-33.0558	-15.9088	4.5001	
91.5302	-29.9816	-14.6899	9.3416	23.6604	22.72	17.6392	-3.5436	-19.29	-35.8377	-18.9448	0.09362	
91.5871	-27.9249	-17.2161	7.7538	23.8623	19.29	22.8337	-2.6088	-17.6223	-34.0321	-23.3528	2.3015	
91.6413	-18.1737	-15.418	1.8476	22.1663	22.8337	20.2249	-0.93481	-11.1599	-37.1847	-25.1077	11.1719	
91.6982	-22.5221	-16.2702	1.7357	18.4349	23.9625	21.8926	0.93481	-9.4406	-34.7468	-26.5651	-0.3786	
91.753	-25.3462	-17.8062	-5.4239	17.1468	25.9892	18.8328	8.4089	-7.7652	-30.7355	-31.8771	-8.5184	
91.8093	-33.5846	-20.3187	-3.6952	13.1575	25.56	21.5226	9.4412	-8.7974	-28.0725	-30.9638	-9.6888	
91.8597	-35.7274	-20.3187	-5.4239	17.1468	17.3933	27.4287	9.4412	-6.1344	-28.0092	-29.876	-9.7202	
91.9746	-27.3998	-30.9417	-9.1039	9.1039	20.1824	27.4201	12.0948	1.5766	-24.5277	-32.4913	-19.5648	
92.0316	-35.6045	-29.2753	-11.171	7.3904	21.8959	24.7304	13.8497	2.5114	-24.5277	-30.1789	-18.1038	
92.087	-33.9268	-32.4913	-11.5181	1.7357	23.1986	24.404	19.1988	1.0322	-22.8337	-29.0546	-17.9203	
92.1421	-35.0494	-35.2176	-11.63	1.8476	19.6538	27.9487	16.6875	4.6724	-21.3599	-26.5651	-21.0375	
92.1982	-44.0791	-38.08	-11.63	1.8476	18.4349	29.1676	14.0967	8.6469	-19.9058	-28.274	-28.0725	
92.2536	-43.4989	-42.6627	-13.1575	1.8476	15.9454	26.452	19.3018	8.6469	-17.2161	-27.4201	-29.6338	
92.3086	-38.1748	-48.1288	-17.3845	1.9665	19.0891	25.0322	19.4256	9.8658	-18.4349	-24.8293	-24.2151	
92.4722	-9.51	-47.1283	-45.2841	-17.2415	-3.5763	17.1468	28.7033	22.9512	2.6088	-14.7036	-16.4627	
92.5288	10.8906	-41.6335	-48.3665	-21.351	-7.3752	15.3099	29.7773	22.1396	6.1344	-12.0494	-16.2656	
92.5844	17.1896	-32.981	-54.5076	-21.8959	-9.3416	13.1222	26.6211	27.4835	6.1344	-8.7974	-14.3117	
92.6414	17.9881	-33.3046	-48.7153	-28.1625	-13.1222	13.1222	26.08	30.0917	5.1022	-7.7652	-16.6388	
92.6947	14.6948	-24.1413	-51.1552	-29.2753	-13.5008	9.7202	21.8959	32.6825	9.4412	-6.1344	-13.9729	
92.7496	18.6222	-18.7973	-49.7012	-32.4913	-15.3099	7.3752	23.8623	30.0743	12.0494	-3.5436	-14.0708	
92.8065	19.6538	-15.8397	-45.9517	-36.5525	-15.124	3.8141	22.1663	33.1385	12.5288	-3.5436	-11.3631	
92.8614	23.0482	-11.3353	-39.5962	-42.7395	-17.1468	3.5763	19.6538	30.7865	16.3611	-1.5766	-9.9808	
92.9116	21.4047	-4.5001	-35.8954	-44.4578	-19.0891	-1.7287	23.2302	28.0725	19.0751	1.0322	-11.6908	
93.0285	15.2161	5.4038	-34.5085	-42.0263	-22.9275	-5.4239	17.1468	31.4296	19.29	2.5114	-7.1929	
93.0846	25.9404	7.4959	-27.2553	-45	-25.2405	-7.3904	11.171	34.679	22.0164	0.93481	-1.8726	
93.1387	26.131	11.3099	-26.2413	-41.3785	-28.1625	-11.0551	13.1222	31.965	22.1396	5.1022	-2.9324	
93.1955	32.5327	13.9424	-21.2571	-43.9678	-29.7449	-10.9391	9.3416	30.9417	24.4762	6.8883	-3.621	
93.2506	30.1271	22.7328	-19.4766	-39.0939	-35.2176	-13.3587	7.1527	30.6394	24.8205	7.7652	-2.5887	
93.3065	31.4296	24.8804	-15.124	-38.4596	-34.1559	-15.418	3.6952	27.207	26.7297	12.0494	4.6408	
93.4782	42.9498	39.4007	14.8863	-15.6711	-27.4649	-36.8699	-21.1651	13.1222	28.6882	24.1768	15.3873	
93.5329	48.0781	41.9572	16.779	-9.4423	-29.2753	-34.6952	-23.9625	11.0551	22.7732	27.4835	17.9955	
93.5898	24.9681	47.9834	17.2415	-5.5275	-25.4362	-39.3824	-23.4679	7.3904	21.1988	27.99	21.0146	
93.6448	13.5811	47.9834	23.0394	-0.11191	-25.6268	-36.8156	-27.5576	3.6952	20.3187	25.4362	26.1772	
93.6998	9.6468	42.5021	26.6801	1.7287	-20.3187	-39.5329	-28.3008	1.4788e-06	20.7723	26.9541	22.2906	
93.7558	1.413	41.3785	29.876	3.8141	-22.1663	-33.618	-34.2157	1.4788e-06	15.9454	29.0546	25.0169	
93.8117	1.413	38.1987	29.2753	7.5946	-17.2415	-36.2893	-34.6216	-1.8476	15.9454	26.452	25.0595	
93.8659	-7.4714	37.9439	33.1113	9.1623	-15.9454	-31.917	-38.3235	-3.8141	11.3099	28.2497	26.8656	
93.9229	-4.5045	32.2756	33.6901	11.3099	-11.3099	-36.2926	-36.8699	-7.3752	13.1575	25.1593	28.2294	
93.9781	-3.5855	28.2497	39.1304	9.4623	-9.4623	-30.8277	-38.7001	-11.01	11.63	21.8251	29.2287	
94.0338	7.4959	25.56	37.1847	14.2097	-5.8589	-31.965	-39.1304	-14.8863	13.3587	19.2722	29.8454	
94.0898	7.9348	24.4333	36.1305	17.8062	-5.2774	-26.5651	-45	-13.1575	7.3752	23.5271	28.8391	
94.1452	0	20.7061	40.927	16.9582	-1.7135	-23.5271	-45	-17.793	7.3752	17.6711	33.2749	
94.2007	-8.1301	21.1757	35.9893	22.1336	-0.23774	-21.8959	-44.6362	-21.5014	7.3752	15.2447	31.7772	
94.2555	-7.1395	25.4362	29.9816	25.2405	0.23774	-22.1336	-44.6362	-21.5014	7.3752	16.6388	37.7651	
